"id","uid","date","attendance","timeValid","neutralSite","conferenceCompetition","recent","notes","startDate","type.id","type.abbreviation","status.clock","status.displayClock","status.period","status.type.id","status.type.name","status.type.state","status.type.completed","status.type.description","status.type.detail","status.type.shortDetail","home.id","home.uid","home.location","home.name","home.abbreviation","home.displayName","home.shortDisplayName","home.color","home.alternateColor","home.isActive","home.venue.id","home.logo","home.conferenceId","away.id","away.uid","away.location","away.name","away.abbreviation","away.displayName","away.shortDisplayName","away.color","away.alternateColor","away.isActive","away.venue.id","away.logo","away.conferenceId","season","status.type.altDetail","groups.id","groups.name","groups.shortName","groups.isConference","game_id","PBP","team_box","player_box"
260702154,"s:40~l:54~e:260702154~c:260702154","2006-03-11T20:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'MEAC CHAMPIONSHIP AT RALEIGH NC'}]","2006-03-11T20:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2154,"s:40~l:54~t:2154","Coppin State","Eagles","COPP","Coppin State Eagles","Coppin State","2e3192","ffd204","True",2164,"https://a.espncdn.com/i/teamlogos/ncaa/500/2154.png",16,2169,"s:40~l:54~t:2169","Delaware State","Lady Hornets","DSU","Delaware State Lady Hornets","Delaware State","FF3630","009cdd","True",1957,"https://a.espncdn.com/i/teamlogos/ncaa/500/2169.png",16,2006,"",16,"Mid-Eastern Athletic Conference","MEAC","True",260702154,TRUE,TRUE,TRUE
260700042,"s:40~l:54~e:260700042~c:260700042","2006-03-11T20:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]","2006-03-11T20:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",42,"s:40~l:54~t:42","Hartford","Hawks","HART","Hartford Hawks","Hartford","d60008","000000","True",1929,"https://a.espncdn.com/i/teamlogos/ncaa/500/42.png",1,2066,"s:40~l:54~t:2066","Binghamton","Bearcats","BING","Binghamton Bearcats","Binghamton","00614A","f0f0f0","True",1924,"https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png",1,2006,"",1,"America East Conference","Am. East","True",260700042,TRUE,FALSE,FALSE
260702348,"s:40~l:54~e:260702348~c:260702348","2006-03-11T20:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'WAC CHAMPIONSHIP AT RENO NV'}]","2006-03-11T20:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2348,"s:40~l:54~t:2348","Louisiana Tech","Lady Techsters","LT","Louisiana Tech Lady Techsters","Louisiana Tech","002d65","d3313a","True",1982,"https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png",30,166,"s:40~l:54~t:166","New Mexico State","Aggies","NMSU","New Mexico State Aggies","New Mexico St","891216","000000","True",1937,"https://a.espncdn.com/i/teamlogos/ncaa/500/166.png",30,2006,"",30,"Western Athletic Conference","WAC","True",260702348,TRUE,FALSE,FALSE
260700282,"s:40~l:54~e:260700282~c:260700282","2006-03-11T19:05Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR AT SPRINGFIELD MO'}]","2006-03-11T19:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",282,"s:40~l:54~t:282","Indiana State","Sycamores","INST","Indiana State Sycamores","Indiana State","00669a","f0f0f0","True",2170,"https://a.espncdn.com/i/teamlogos/ncaa/500/282.png",18,339,"s:40~l:54~t:339","Evansville","Purple Aces","EVAN","Evansville Purple Aces","Evansville","663399","ef6f00","True",2462,"https://a.espncdn.com/i/teamlogos/ncaa/500/339.png",18,2006,"",18,"Missouri Valley Conference","MVC","True",260700282,TRUE,FALSE,FALSE
260702529,"s:40~l:54~e:260702529~c:260702529","2006-03-11T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'NORTHEAST CONF CHAMPIONSHIP'}]","2006-03-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2529,"s:40~l:54~t:2529","Sacred Heart","Pioneers","SHU","Sacred Heart Pioneers","Sacred Heart","a40012","c29472","True",1916,"https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png",19,2514,"s:40~l:54~t:2514","Quinnipiac","Bobcats","QUIN","Quinnipiac Bobcats","Quinnipiac","041B43","","True",1907,"https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png",19,2006,"",19,"Northeast Conference","NEC","True",260702529,TRUE,TRUE,TRUE
260702335,"s:40~l:54~e:260702335~c:260702335","2006-03-11T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'BIG SOUTH CONFERENCE CHAMPIONSHIP'}]","2006-03-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2335,"s:40~l:54~t:2335","Liberty","Flames","LIB","Liberty Flames","Liberty","071740","a61f21","True",7117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png",6,2272,"s:40~l:54~t:2272","High Point","Panthers","HP","High Point Panthers","High Point","b0b7bc","ebebeb","True",7116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png",6,2006,"",6,"Big South Conference","Big South","True",260702335,TRUE,FALSE,FALSE
260702226,"s:40~l:54~e:260702226~c:260702226","2006-03-11T19:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'ATLANTIC SUN CHAMP AT DOTHAN AL'}]","2006-03-11T19:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2226,"s:40~l:54~t:2226","Florida Atlantic","Owls","FAU","Florida Atlantic Owls","FAU","004B85","bb2f4c","True",2110,"https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png",46,2241,"s:40~l:54~t:2241","Gardner-Webb","Runnin' Bulldogs","GWEB","Gardner-Webb Runnin' Bulldogs","Gardner-Webb","c12535","909090","True",2016,"https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png",46,2006,"",46,"ASUN Conference","ASUN","True",260702226,TRUE,TRUE,TRUE
260700189,"s:40~l:54~e:260700189~c:260700189","2006-03-11T18:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'MID AMERICAN CHAMPIONSHIP AT CLEVELAND'}]","2006-03-11T18:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",189,"s:40~l:54~t:189","Bowling Green","Falcons","BGSU","Bowling Green Falcons","Bowling Green","2b1000","492000","True",2220,"https://a.espncdn.com/i/teamlogos/ncaa/500/189.png",14,2309,"s:40~l:54~t:2309","Kent State","Golden Flashes","KENT","Kent State Golden Flashes","Kent State","002445","f0b510","True",2020,"https://a.espncdn.com/i/teamlogos/ncaa/500/2309.png",14,2006,"",14,"Mid-American Conference","MAC","True",260700189,TRUE,FALSE,TRUE
260702619,"s:40~l:54~e:260702619~c:260702619","2006-03-11T18:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'AMERICA EAST CONF TR AT WEST HARTFORD CT'}]","2006-03-11T18:00Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2619,"s:40~l:54~t:2619","Stony Brook","Seawolves","STBK","Stony Brook Seawolves","Stony Brook","990000","","True",2231,"https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png",1,104,"s:40~l:54~t:104","Boston University","Terriers","BU","Boston University Terriers","Boston Univ.","cc0000","ffffff","True",1999,"https://a.espncdn.com/i/teamlogos/ncaa/500/104.png",1,2006,"OT",1,"America East Conference","Am. East","True",260702619,TRUE,FALSE,FALSE
260700295,"s:40~l:54~e:260700295~c:260700295","2006-03-11T17:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'COLONIAL ATHLETIC CHAMPIONSHIP AT FAIRFAX VA'}]","2006-03-11T17:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",295,"s:40~l:54~t:295","Old Dominion","Monarchs","ODU","Old Dominion Monarchs","Old Dominion","00507d","a1d2f1","True",1940,"https://a.espncdn.com/i/teamlogos/ncaa/500/295.png",10,256,"s:40~l:54~t:256","James Madison","Dukes","JMU","James Madison Dukes","James Madison","450084","cbb778","True",7107,"https://a.espncdn.com/i/teamlogos/ncaa/500/256.png",10,2006,"",10,"Colonial Athletic Association","CAA","True",260700295,TRUE,TRUE,FALSE
260692460,"s:40~l:54~e:260692460~c:260692460","2006-03-11T02:35Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR AT SPRINGFIELD MO'}]","2006-03-11T02:35Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2460,"s:40~l:54~t:2460","Northern Iowa","Panthers","UNI","Northern Iowa Panthers","Northern Iowa","473282","ffffff","True",1948,"https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png",18,2287,"s:40~l:54~t:2287","Illinois State","Redbirds","ILST","Illinois State Redbirds","Illinois State","CE1126","ffe716","True",1932,"https://a.espncdn.com/i/teamlogos/ncaa/500/2287.png",18,2006,"",18,"Missouri Valley Conference","MVC","True",260692460,TRUE,FALSE,FALSE
260690304,"s:40~l:54~e:260690304~c:260690304","2006-03-11T02:35Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'BIG SKY SEMIFINALS'}]","2006-03-11T02:35Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",304,"s:40~l:54~t:304","Idaho State","Bengals","IDST","Idaho State Bengals","Idaho State","ef8c00","e9a126","True",1904,"https://a.espncdn.com/i/teamlogos/ncaa/500/304.png",5,2692,"s:40~l:54~t:2692","Weber State","Wildcats","WEB","Weber State Wildcats","Weber State","18005a","ebebeb","True",2198,"https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png",5,2006,"",5,"Big Sky Conference","Big Sky","True",260690304,TRUE,FALSE,FALSE
260692226,"s:40~l:54~e:260692226~c:260692226","2006-03-11T02:15Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'ATLANTIC SUN TR AT DOTHAN AL'}]","2006-03-11T02:15Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2226,"s:40~l:54~t:2226","Florida Atlantic","Owls","FAU","Florida Atlantic Owls","FAU","004B85","bb2f4c","True",2110,"https://a.espncdn.com/i/teamlogos/ncaa/500/2226.png",46,2382,"s:40~l:54~t:2382","Mercer","Bears","MER","Mercer Bears","Mercer","ff7f29","080808","True",1974,"https://a.espncdn.com/i/teamlogos/ncaa/500/2382.png",46,2006,"",46,"ASUN Conference","ASUN","True",260692226,TRUE,FALSE,FALSE
260692272,"s:40~l:54~e:260692272~c:260692272","2006-03-11T01:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'BIG SOUTH TOURNAMENT AT LYNCHBURG VA'}]","2006-03-11T01:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2272,"s:40~l:54~t:2272","High Point","Panthers","HP","High Point Panthers","High Point","b0b7bc","ebebeb","True",7116,"https://a.espncdn.com/i/teamlogos/ncaa/500/2272.png",6,324,"s:40~l:54~t:324","Coastal Carolina","Chanticleers","CCAR","Coastal Carolina Chanticleers","C. Carolina","007073","876447","True",4308,"https://a.espncdn.com/i/teamlogos/ncaa/500/324.png",6,2006,"",6,"Big South Conference","Big South","True",260692272,TRUE,FALSE,FALSE
260692066,"s:40~l:54~e:260692066~c:260692066","2006-03-11T01:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'AMERICA EAST CONF TR AT WEST HARTFORD CT'}]","2006-03-11T01:30Z",0,"N/A",0,"0:00",3,3,"STATUS_FINAL","post","True","Final","Final/OT","Final/OT",2066,"s:40~l:54~t:2066","Binghamton","Bearcats","BING","Binghamton Bearcats","Binghamton","00614A","f0f0f0","True",1924,"https://a.espncdn.com/i/teamlogos/ncaa/500/2066.png",1,2378,"s:40~l:54~t:2378","UMBC","Retrievers","UMBC","UMBC Retrievers","UMBC","000000","ad860a","True",6008,"https://a.espncdn.com/i/teamlogos/ncaa/500/2378.png",1,2006,"OT",1,"America East Conference","Am. East","True",260692066,TRUE,FALSE,FALSE
260690149,"s:40~l:54~e:260690149~c:260690149","2006-03-11T00:35Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'BIG SKY SEMIFINALS AT POCATELLO ID'}]","2006-03-11T00:35Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",149,"s:40~l:54~t:149","Montana","Lady Griz","MONT","Montana Lady Griz","Montana","751D4A","666666","True",1995,"https://a.espncdn.com/i/teamlogos/ncaa/500/149.png",5,2464,"s:40~l:54~t:2464","Northern Arizona","Lumberjacks","NAU","Northern Arizona Lumberjacks","N Arizona","003976","1b3069","True",2023,"https://a.espncdn.com/i/teamlogos/ncaa/500/2464.png",5,2006,"",5,"Big Sky Conference","Big Sky","True",260690149,TRUE,FALSE,FALSE
260690295,"s:40~l:54~e:260690295~c:260690295","2006-03-11T00:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'COLONIAL ATHLETIC ASSN TR AT FAIRFAX VA'}]","2006-03-11T00:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",295,"s:40~l:54~t:295","Old Dominion","Monarchs","ODU","Old Dominion Monarchs","Old Dominion","00507d","a1d2f1","True",1940,"https://a.espncdn.com/i/teamlogos/ncaa/500/295.png",10,2275,"s:40~l:54~t:2275","Hofstra","Pride","HOF","Hofstra Pride","Hofstra","00337c","f6c934","True",2058,"https://a.espncdn.com/i/teamlogos/ncaa/500/2275.png",10,2006,"",10,"Colonial Athletic Association","CAA","True",260690295,TRUE,FALSE,FALSE
260692181,"s:40~l:54~e:260692181~c:260692181","2006-03-11T00:05Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'MISSOURI VALLEY CONF TR AT SPRINGFIELD MO'}]","2006-03-11T00:05Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2181,"s:40~l:54~t:2181","Drake","Bulldogs","DRKE","Drake Bulldogs","Drake","004477","c0c0c0","True",2075,"https://a.espncdn.com/i/teamlogos/ncaa/500/2181.png",18,2623,"s:40~l:54~t:2623","Missouri St","Lady Bears","MOSU","Missouri St Lady Bears","Missouri State","5F0000","e8e8e8","True",1966,"https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png",18,2006,"",18,"Missouri Valley Conference","MVC","True",260692181,TRUE,FALSE,FALSE
260692057,"s:40~l:54~e:260692057~c:260692057","2006-03-11T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'ATLANTIC SUN TR AT DOTHAN AL'}]","2006-03-11T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2057,"s:40~l:54~t:2057","Belmont","Bruins","BEL","Belmont Bruins","Belmont","182142","c9262d","True",2098,"https://a.espncdn.com/i/teamlogos/ncaa/500/2057.png",46,2241,"s:40~l:54~t:2241","Gardner-Webb","Runnin' Bulldogs","GWEB","Gardner-Webb Runnin' Bulldogs","Gardner-Webb","c12535","909090","True",2016,"https://a.espncdn.com/i/teamlogos/ncaa/500/2241.png",46,2006,"",46,"ASUN Conference","ASUN","True",260692057,TRUE,FALSE,FALSE
260690159,"s:40~l:54~e:260690159~c:260690159","2006-03-11T00:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'AT NEW HAVEN CT'}]","2006-03-11T00:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",159,"s:40~l:54~t:159","Dartmouth","Big Green","DART","Dartmouth Big Green","Dartmouth","005730","000000","True",2004,"https://a.espncdn.com/i/teamlogos/ncaa/500/159.png",12,225,"s:40~l:54~t:225","Brown","Bears","BRWN","Brown Bears","Brown","411e09","949300","True",2036,"https://a.espncdn.com/i/teamlogos/ncaa/500/225.png",12,2006,"",12,"Ivy League","Ivy","True",260690159,TRUE,FALSE,FALSE
260692335,"s:40~l:54~e:260692335~c:260692335","2006-03-10T23:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'BIG SOUTH TOURNAMENT'}]","2006-03-10T23:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2335,"s:40~l:54~t:2335","Liberty","Flames","LIB","Liberty Flames","Liberty","071740","a61f21","True",7117,"https://a.espncdn.com/i/teamlogos/ncaa/500/2335.png",6,2737,"s:40~l:54~t:2737","Winthrop","Eagles","WIN","Winthrop Eagles","Winthrop","9e0b0e","fdb41e","True",1922,"https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png",6,2006,"",6,"Big South Conference","Big South","True",260692335,TRUE,FALSE,FALSE
260690042,"s:40~l:54~e:260690042~c:260690042","2006-03-10T23:00Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'AMERICA EAST CONF TR'}]","2006-03-10T23:00Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",42,"s:40~l:54~t:42","Hartford","Hawks","HART","Hartford Hawks","Hartford","d60008","000000","True",1929,"https://a.espncdn.com/i/teamlogos/ncaa/500/42.png",1,311,"s:40~l:54~t:311","Maine","Black Bears","ME","Maine Black Bears","Maine","127dbe","","True",4605,"https://a.espncdn.com/i/teamlogos/ncaa/500/311.png",1,2006,"",1,"America East Conference","Am. East","True",260690042,TRUE,FALSE,FALSE
260692348,"s:40~l:54~e:260692348~c:260692348","2006-03-10T22:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'WAC TOURNAMENT AT RENO NV'}]","2006-03-10T22:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",2348,"s:40~l:54~t:2348","Louisiana Tech","Lady Techsters","LT","Louisiana Tech Lady Techsters","Louisiana Tech","002d65","d3313a","True",1982,"https://a.espncdn.com/i/teamlogos/ncaa/500/2348.png",30,2440,"s:40~l:54~t:2440","Nevada","Wolf Pack","NEV","Nevada Wolf Pack","Nevada","153E5F","8e9295","True",461,"https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png",30,2006,"",30,"Western Athletic Conference","WAC","True",260692348,TRUE,FALSE,FALSE
260690299,"s:40~l:54~e:260690299~c:260690299","2006-03-10T22:30Z",0,"True","False","True","False","[{'type': 'event', 'headline': 'BIG WEST TOURNAMENT AT ANAHEIM CA'}]","2006-03-10T22:30Z",0,"N/A",0,"0:00",2,3,"STATUS_FINAL","post","True","Final","Final","Final",299,"s:40~l:54~t:299","Long Beach State","Beach","LBSU","Long Beach State Beach","Long Beach St","000000","f1f2f3","True",539,"https://a.espncdn.com/i/teamlogos/ncaa/500/299.png",9,27,"s:40~l:54~t:27","UC Riverside","Highlanders","UCR","UC Riverside Highlanders","UC Riverside","14234F","","True",2082,"https://a.espncdn.com/i/teamlogos/ncaa/500/27.png",9,2006,"",9,"Big West Conference","Big West","True",260690299,TRUE,FALSE,FALSE
